"","movie_id","title","imdb_score","release_month","release_day","release_year","duration_mins","language","country","content_rating","aspect_ratio","distributor","number_news_articles","director","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_1_known_for","actor_1_star_meter","actor_2_name","actor_2_facebook_likes","actor_2_known_for","actor_2_star_meter","actor_3_name","actor_3_facebook_likes","actor_3_known_for","actor_3_star_meter","movie_imdb_link","color","critic_reviews_number","user_votes_number","cast_total_facebook_likes","number_of_faces_in_movie_poster","user_reviews_number","movie_budget","movie_facebook_likes","sum_total_likes","ratio_movie_cast_likes","movie_meter_IMDB_pro","number_of_votes","cinematographer","production_company","plot_summary","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","Film-Noir","History","Horror","Music","Musical","Mystery","Romance","Sci-Fi","Short","Sport","Thriller","War","Western"
"1710","3539","The Fault in Our Stars",7.8,"Jun",6,2014,133,"English","USA","PG-13","1.85","Fox",2801,"Josh Boone",131,"Shailene Woodley",8000,"Divergent ",210,"Sam Trammell",1000,"True Blood ",1617,"Nat Wolff",643,"Paper Towns ",707,"http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1","Color",249,1168,10565,0,633,1.2e+07,93000,9864,9.43,1458,301013,"Ben Richardson","Fox 2000 Pictures","Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1711","354","Minority Report",7.7,"Jun",21,2002,145,"English","USA","PG-13","2.35","Twentieth Century Fox",2350,"Steven Spielberg",14000,"Tom Cruise",10000,"Top Gun ",85,"Frank Grillo",798,"The Grey ",236,"Jessica Capshaw",461,"Valentine ",1179,"http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1","Color",170,1818,12546,0,109,1.02e+08,0,25331,0,1860,454149,"Janusz Kaminski","Twentieth Century Fox","In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0"
"1712","3547","Quartet",6.8,"Mar",1,2013,98,"English","UK","PG-13","2.35","HanWay Films",501,"Dustin Hoffman",0,"Luke Newberry",358,"In the Flesh ",19596,"Sheridan Smith",156,"Cilla ",1421,"Pauline Collins",31,"Shirley Valentine ",93,"http://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1","Color",85,586,1114,4,91,1.1e+07,13000,637,20.41,17344,17414,"John de Borman","Headline Pictures","At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and the former wife of one of the residents.Read more: Plot summary","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1713","3549","Constantine",7.5,"Feb",18,2005,43,"English","USA","TV-14","16","Warner Bros.",1147,"Francis Lawrence",64,"Harold Perrineau",1000,"Romeo + Juliet ",3683,"Matt Ryan",560,"b""Assassins Creed IV: Black Flag """,605,"Charles Halford",136,"Injustice 2 ",2279,"http://www.imdb.com/title/tt3489184/?ref_=fn_tt_tt_1","Color",24,1717,1990,1,883,1e+08,10000,1778,5.62,1148,267707,"Philippe Rousselot","Warner Bros.","Supernatural detective John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0"
"1714","3550","The Crow",7.6,"May",13,1994,98,"English","USA","R","1.85","Miramax",1526,"Alex Proyas",295,"Michael Wincott",720,"Basquiat ",1724,"Bai Ling",581,"The Crow ",808,"David Patrick Kelly",308,"The Crow ",1073,"http://www.imdb.com/title/tt0109506/?ref_=fn_tt_tt_1","Color",22,388,2630,0,630,2.3e+07,15000,1976,7.59,2263,151104,"Dariusz Wolski","Crowvision Inc.","A man brutally murdered comes back to life as an undead avenger of his and his fiancí€Œ©e's murder.","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1715","3558","Everyone Says I Love You",6.8,"Jan",17,1997,101,"English","USA","R","1.85","WestEnd Films",94,"Woody Allen",11000,"Natasha Lyonne",1000,"Orange Is the New Black ",1552,"Gaby Hoffmann",612,"Field of Dreams ",371,"Jeff DeRocker",117,"Everyone Says I Love You ",1081,"http://www.imdb.com/title/tt0116242/?ref_=fn_tt_tt_1","Color",470,1438,1614,0,124,2e+07,0,12614,0,11685,32887,"Carlo Di Palma","Miramax","A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.Read more: Plot summary","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1716","356","Shanghai Noon",6.6,"May",26,2000,110,"English","USA","PG-13","2.35","Buena Vista",208,"Tom Dey",9,"Xander Berkeley",485,"Gattaca ",3509,"Jason Connery",110,"b""Tommys Honour """,1404,"Kate Luyben",823,"Shanghai Noon ",1708,"http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1","Color",53,3054,939,2,367,5.5e+07,0,699,0,7137,108338,"Dan Mindel","Touchstone Pictures","A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1717","3561","Whatever Works",7.2,"Jul",3,2009,92,"English","USA","PG-13","1.85","Wild Bunch",633,"Woody Allen",11000,"Larry David",860,"Curb Your Enthusiasm ",5670,"Michael McKean",658,"This Is Spinal Tap ",703,"Conleth Hill",314,"Game of Thrones ",1522,"http://www.imdb.com/title/tt1178663/?ref_=fn_tt_tt_1","Color",133,2365,2717,1,180,1.5e+07,10000,12904,0.77,8466,65639,"Harris Savides","Sony Pictures Classics","A middle-aged, misanthropic divorcí€Œ©e from New York City surprisingly enters a fulfilling, Pygmalion-type relationship with a much younger, unsophisticated Southern girl.Read more: Plot summary","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1718","3562","The Texas Chain Saw Massacre",7.5,"Oct",4,1974,88,"English","USA","R","1.85","Bryanston Distributing",661,"Tobe Hooper",365,"Gunnar Hansen",383,"The Texas Chain Saw Massacre ",11305,"Edwin Neal",371,"The Texas Chain Saw Massacre ",351,"Marilyn Burns",93,"Texas Chainsaw 3D ",371,"http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1","Color",197,3049,1094,0,829,83532,0,1296,0,2123,115095,"Daniel Pearl","Vortex","Two siblings and three of their friends en route to visit their grandfather's grave in Texas end up falling victim to a family of cannibalistic psychopaths.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"1719","3566","Bewitched",7.6,"Jun",24,2005,25,"English","USA","TV-G","4","Columbia Pictures Corporation",191,"Nora Ephron",64,"Elizabeth Montgomery",1000,"Bewitched ",2727,"Agnes Moorehead",960,"Hush...Hush, Sweet Charlotte ",1347,"Dick York",402,"Inherit the Wind ",2027,"http://www.imdb.com/title/tt0057733/?ref_=fn_tt_tt_1","Black and White",234,177,2614,1,760,8.5e+07,0,2434,0,5639,63694,"John Lindley","Columbia Pictures Corporation","Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom Bewitched.","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1720","357","Boyhood",8,"Aug",15,2014,165,"English","USA","R","1.85","Cinetic Media",3497,"Richard Linklater",0,"Ellar Coltrane",230,"The Circle (I) ",7546,"Lorelei Linklater",193,"Blood Surf ",4,"Libby Villari",35,"Boyhood (I) ",1999,"http://www.imdb.com/title/tt1065073/?ref_=fn_tt_tt_1","Color",426,1254,673,0,834,4e+06,92000,550,167.27,2308,307694,"multiple","IFC Productions","The life of Mason, from early childhood to his arrival at college.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1721","3570","The Face of an Angel",4.7,"Jan",18,2014,101,"English","UK","Not Rated","2.35","WestEnd Films",92,"Michael Winterbottom",187,"Cara Delevingne",554,"Suicide Squad ",382,"Ava Acres",213,"Happy Feet Two ",110,"Sara Stewart",35,"Batman Begins ",87,"http://www.imdb.com/title/tt2967008/?ref_=fn_tt_tt_1","Color",487,1364,1041,2,308,2.3e+07,488,1081,0.45,13844,4023,"Hubert Taczanowski","BBC Films","Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect.Read more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1722","3571","Radio Days",7.6,"Jan",30,1987,88,"English","USA","PG","1.85","Orion",108,"Woody Allen",11000,"Mike Starr",854,"Ed Wood ",6313,"Don Pardo",410,"Radio Days ",776,"Julie Kavner",154,"The Simpsons ",1891,"http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1","Color",456,1132,1653,0,872,1.6e+07,0,12497,0,14907,27881,"Carlo Di Palma","Jack Rollins & Charles H. Joffe Productions","A nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.Read more: Plot summary","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1723","3574","Irreversible",7.4,"Jan",6,2002,99,"French","France","Not Rated","2.35","Wild Bunch",389,"Gaspar Noí€Œ©",929,"Philippe Nahon",56,"I Stand Alone ",29378,"Albert Dupontel",46,"Irreversible ",570,"Jo Prestia",780,"Irreversible ",713,"http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1","Color",104,2919,118,0,726,2.3e+07,13000,1040,12.5,898,101486,"multiple","120 Films","Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"1724","358","Edge of Tomorrow",7.9,"Jun",6,2014,113,"English","USA","PG-13","2.35","Warner Bros.",3385,"Doug Liman",218,"Tom Cruise",10000,"Top Gun ",85,"Lara Pulver",854,"Edge of Tomorrow ",401,"Noah Taylor",439,"Shine ",969,"http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1","Color",441,1916,12652,1,781,1.78e+08,77000,11581,6.65,731,523229,"Dion Beebe","Warner Bros.","A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1725","3580","In the Name of the King: A Dungeon Siege Tale",3.8,"Jan",11,2008,156,"English","Germany","PG-13","2.35","Freestyle Releasing",65,"Uwe Boll",892,"Jason Statham",26000,"Crank ",304,"Mike Dopud",368,"X-Men: Days of Future Past ",1360,"Tania Saulnier",7,"Slither ",752,"http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1","Color",47,1767,26564,3,457,6e+07,0,27362,0,7172,41280,"Mathias Neumann","Boll Kino Beteiligungs GmbH & Co. KG","A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son, two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1726","3581","Pontypool",6.7,"Mar",14,2009,95,"English","Canada","Not Rated","2.35","Forward Motion Entertainment",390,"Bruce McDonald",49,"Stephen McHattie",413,"Pontypool ",6778,"Georgina Reilly",98,"The L.A. Complex ",1614,"Boyd Banks",495,"Dawn of the Dead ",1090,"http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1","Color",88,1026,721,0,128,1500000,0,617,0,12096,25890,"Miroslaw Baszak","Ponty Up Pictures","A radio host interprets the possible outbreak of a deadly virus which infects the small Ontario town he is stationed in.Read more: Synopsis","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1727","3582","The Girl Next Door",6.8,"Apr",9,2004,110,"English","USA","R","1.85","Twentieth Century Fox",14,"Luke Greenfield",42,"Chris Marquette",355,"Just Friends (I) ",3779,"Timothy Bottoms",155,"Johnny Got His Gun ",1755,"Jacob Young",18,"The Girl Next Door ",484,"http://www.imdb.com/title/tt0265208/?ref_=fn_tt_tt_1","Color",31,689,911,2,601,2.5e+07,0,663,0,1405,186169,"Jamie Anderson","Regency Enterprises","A teenager's dreams come true when a former porn star moves in next door and they fall in love.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1728","3583","The Waterboy",6.1,"Nov",6,1998,90,"English","USA","PG-13","1.85","Buena Vista",194,"Frank Coraci",153,"Adam Sandler",11000,"The Waterboy ",383,"Clint Howard",1000,"Apollo 13 (I) ",260,"Peter Dante",356,"b""Grandmas Boy """,2068,"http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1","Black and White",11,228,13823,0,376,2e+07,0,12580,0,1520,133446,"Steven Bernstein","Robert Simonds Productions","A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1729","3585","Caddyshack",7.4,"Jul",25,1980,98,"English","USA","R","1.85","Orion",453,"Harold Ramis",11000,"Bill Murray",13000,"Lost in Translation ",1278,"Rodney Dangerfield",573,"Back to School ",1619,"Brian Doyle-Murray",412,"Caddyshack ",1476,"http://www.imdb.com/title/tt0080487/?ref_=fn_tt_tt_1","Color",474,2821,14921,3,309,6e+06,0,25057,0,2201,93150,"Stevan Larner","Orion Pictures","An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1730","3587","TRON: Legacy",6.8,"Dec",17,2010,125,"English","USA","PG","2.35","Walt Disney Studios",7726,"Joseph Kosinski",364,"Jeff Bridges",12000,"The Big Lebowski ",411,"Olivia Wilde",10000,"TRON: Legacy ",1115,"James Frain",4,"The Count of Monte Cristo ",1113,"http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1","Color",379,1243,25549,0,727,1.7e+08,30000,23364,1.28,1715,289011,"Claudio Miranda","Walt Disney Pictures","The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1731","3589","Alive",7.1,"Jan",15,1993,120,"English","USA","R","1.85","Buena Vista",131,"Frank Marshall",155,"Illeana Douglas",344,"Ghost World ",1469,"Danny Nucci",242,"Titanic ",1375,"Michael DeLorenzo",162,"Resurrection Blvd. ",270,"http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1","Color",348,1782,2054,3,50,3.2e+07,0,981,0,3797,44665,"Peter James","Film Andes S.A.","A Uruguayan rugby team stranded in the snow swept Andes are forced to use desperate measures to survive after a plane crash.Read more: Plot summary","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1732","359","The Lovely Bones",6.7,"Jan",15,2010,135,"English","USA","PG-13","2.35","Paramount",2885,"Peter Jackson",0,"Michael Imperioli",873,"The Sopranos ",3713,"AJ Michalka",560,"Steven Universe ",321,"Tom McCarthy",238,"Win Win ",1993,"http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1","Color",232,284,2370,1,670,6.5e+07,16000,1743,9.18,1248,140722,"Andrew Lesnie","DreamWorks","Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1733","3597","Fur: An Imaginary Portrait of Diane Arbus",6.5,"Sep",1,2006,122,"English","USA","R","1.85","Picturehouse",53,"Steven Shainberg",30,"Robert Downey Jr.",21000,"Iron Man ",159,"Ty Burrell",3000,"Modern Family ",1162,"Matt Servitto",183,"Enchanted ",1834,"http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1","Color",8,348,25173,2,893,16800000,0,24290,0,11386,14295,"Bill Pope","Edward R. Pressman Film","Turning her back on her wealthy, established family, Diane Arbus falls in love with Lionel Sweeney, an enigmatic mentor who introduces Arbus to the marginalized people who help her become one of the most revered photographers of the twentieth century.","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1734","3598","Anchorman: The Legend of Ron Burgundy",7.2,"Jul",9,2004,98,"English","USA","PG-13","1.85","DreamWorks",3677,"Adam McKay",285,"Darcy Donavan",640000,"Anchorman: The Legend of Ron Burgundy ",24695,"Will Ferrell",8000,"Talladega Nights: The Ballad of Ricky Bobby ",1276,"Steve Carell",619,"The Office ",964,"http://www.imdb.com/title/tt0357413/?ref_=fn_tt_tt_1","Color",92,1263,656730,5,654,2.6e+07,0,655285,0,2736,299322,"Thomas E. Ackerman","DreamWorks","Ron Burgundy is San Diego's top-rated newsman in the male-dominated broadcasting of the 1970s, but that's all about to change for Ron and his cronies when an ambitious woman is hired as a new anchor.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1735","3601","The Toxic Avenger Part II",5.1,"Feb",24,1989,96,"English","USA","R","1.33","Troma Entertainment",16,"Michael Herz",6,"Phoebe Legere",40,"The Toxic Avenger Part III: The Last Temptation of Toxie ",94984,"Jessica Dublin",30,"The Toxic Avenger Part III: The Last Temptation of Toxie ",1584,"Lisa Gaye",50,"The Toxic Avenger Part II ",480,"http://www.imdb.com/title/tt0098503/?ref_=fn_tt_tt_1","Color",394,2032,99,2,492,2300000,321,90,3.57,20283,5373,"James A. Lebovitz","Lorimar Film Entertainment","The Toxic Avenger is tricked into traveling to Tokyo to search for his estranged father, leaving Tromaville open to complete domination by an evil corporation.Read more: Plot summary","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"1736","3602","Takers",6.2,"Aug",27,2010,107,"English","USA","PG-13","2.35","Screen Gems",911,"John Luessenhop",34,"Paul Walker",23000,"The Fast and the Furious ",1737,"Hayden Christensen",4000,"Star Wars: Episode III - Revenge of the Sith ",1690,"Jay Hernandez",4,"Hostel ",2251,"http://www.imdb.com/title/tt1135084/?ref_=fn_tt_tt_1","Color",23,2039,31529,5,106,2e+07,0,28034,0,3039,51805,"Michael Barrett","Screen Gems","A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1737","3611","Conspiracy Theory",6.7,"Aug",8,1997,135,"English","USA","R","2.35","Warner Bros.",190,"Richard Donner",503,"Julia Roberts",8000,"Pretty Woman ",513,"Alex McArthur",137,"Kiss the Girls ",214,"Michael Potts",589,"The Wire ",668,"http://www.imdb.com/title/tt0118883/?ref_=fn_tt_tt_1","Color",490,2730,8355,1,170,7.5e+07,0,8707,0,6890,84926,"John Schwartzman","Warner Bros.","A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0"
"1738","3612","Brothers",7.1,"Dec",4,2009,105,"English","USA","R","2.35","Relativity Media",25,"Jim Sheridan",260,"Natalie Portman",20000,"Black Swan ",264,"Jake Gyllenhaal",15000,"Nightcrawler ",378,"Bailee Madison",227,"Bridge to Terabithia ",1474,"http://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1","Color",132,2935,42473,0,234,2.6e+07,10000,38260,0.26,3479,99968,"Frederick Elmes","Lions Gate","A young man comforts his older brother's wife and children after he goes missing in Afghanistan.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1739","3613","Across the Universe",7.4,"Oct",12,2007,133,"English","USA","PG-13","2.35","Columbia Pictures Corporation",746,"Julie Taymor",278,"Jim Sturgess",5000,"21",2533,"T.V. Carpio",117,"Across the Universe ",424,"Robert Clohessy",12,"The Avengers ",207,"http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1","Color",64,2988,5405,0,611,4.5e+07,14000,5502,2.54,4056,99656,"Bruno Delbonnel","Revolution Studios","The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1740","3618","Equilibrium",7.5,"Dec",6,2002,107,"English","USA","R","2.35","Miramax",235,"Kurt Wimmer",110,"Christian Bale",23000,"The Dark Knight ",49,"Emily Watson",876,"Breaking the Waves ",365,"Sean Pertwee",634,"Dog Soldiers ",1148,"http://www.imdb.com/title/tt0238380/?ref_=fn_tt_tt_1","Color",53,1229,25088,2,54,2e+07,20000,24708,0.81,3508,288807,"Dion Beebe","Dimension Films","In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state.","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"1741","362","The Others",7.6,"Jun",1,2001,101,"English","USA","PG-13","1.85","Twentieth Century Fox",36,"Alejandro Amení€Œçbar",448,"Fionnula Flanagan",482,"The Others ",5241,"Elaine Cassidy",203,"Disco Pigs ",771,"Eric Sykes",723,"Harry Potter and the Goblet of Fire ",317,"http://www.imdb.com/title/tt0230600/?ref_=fn_tt_tt_1","Color",156,1269,956,0,45,1.7e+07,20000,1216,16.45,17148,4863,"Robert Surtees","Benchmark","Down in the farm country of the US twins are born. One of them turns out to be good, while the other becomes rather evil.Read more: Plot summary","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0"
"1742","3624","Eight Legged Freaks",5.4,"Jul",17,2002,99,"English","USA","PG-13","2.35","Warner Bros.",81,"Ellory Elkayem",11,"Scarlett Johansson",19000,"Her ",114,"Doug E. Doug",953,"Cool Runnings ",25,"Riley Smith",668,"Eight Legged Freaks ",1259,"http://www.imdb.com/title/tt0271367/?ref_=fn_tt_tt_1","Color",92,1935,22554,1,365,3e+07,0,20726,0,7535,48153,"John S. Bartley","Warner Bros.","Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1743","363","Stripes",6.9,"Jun",26,1981,117,"English","USA","R","1.85","Columbia Pictures Corporation",371,"Ivan Reitman",425,"Bill Murray",13000,"Lost in Translation ",1278,"Harold Ramis",11000,"Groundhog Day ",775,"Judge Reinhold",784,"Beverly Hills Cop ",1035,"http://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1","Color",411,2097,27378,1,110,1e+07,0,25326,0,3701,56557,"Bill Butler","Columbia Pictures Corporation","Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"1744","3631","The Finest Hours",6.8,"Jan",29,2016,117,"English","USA","PG-13","2.35","Walt Disney Studios",391,"Craig Gillespie",44,"Michael Raymond-James",788,"The Finest Hours ",4487,"Abraham Benrubi",562,"The Program ",589,"Graham McTavish",460,"The Hobbit: An Unexpected Journey ",856,"http://www.imdb.com/title/tt2025690/?ref_=fn_tt_tt_1","Color",88,1307,3524,0,53,8e+07,12000,1925,6.23,4061,53463,"Javier Aguirresarobe","Walt Disney Pictures","The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"1745","3639","Bill & Ted's Excellent Adventure",6.9,"Feb",17,1989,90,"English","USA","PG","2.35","Orion",94,"Stephen Herek",65,"Keanu Reeves",18000,"The Matrix ",181,"George Carlin",769,"b""Bill & Teds Excellent Adventure """,1629,"Al Leong",641,"b""Bill & Teds Excellent Adventure """,1850,"http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1","Color",491,2883,20795,6,202,1e+07,0,19564,0,2189,96126,"Tim Suhrstedt","De Laurentiis Entertainment Group (DEG)","Two seemingly dumb teens set off on a quest to prepare the ultimate historical presentation with the help of a time machine.","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"1746","3640","Predator",7.8,"Jun",12,1987,107,"English","USA","R","1.85","Twentieth Century Fox",2280,"John McTiernan",323,"Shane Black",1000,"Kiss Kiss Bang Bang ",869,"Bill Duke",1000,"Predator ",964,"Carl Weathers",692,"Predator ",395,"http://www.imdb.com/title/tt0093773/?ref_=fn_tt_tt_1","Color",132,1383,4223,1,699,1.5e+07,13000,3117,4.17,390,333872,"Donald McAlpine","Twentieth Century Fox","A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"1747","3643","Flight of the Phoenix",6.1,"Dec",17,2004,113,"English","USA","PG-13","2.35","Twentieth Century Fox",117,"John Moore",212,"Dennis Quaid",2000,"The Day After Tomorrow ",913,"Tony Curran",845,"Underworld: Evolution ",802,"Miranda Otto",493,"The Lord of the Rings: The Return of the King ",674,"http://www.imdb.com/title/tt0377062/?ref_=fn_tt_tt_1","Color",18,2008,4397,4,269,4.5e+07,1000,3625,0.28,8557,48912,"Brendan Galvin","Twentieth Century Fox","Survivors of a plane crash in the Mongolian desert work together to build a new plane.","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1748","3649","Gone with the Wind",8.2,"Jan",17,1940,226,"English","USA","G","1.37","Metro-Goldwyn-Mayer (MGM)",1848,"Victor Fleming",149,"Hattie McDaniel",503,"Gone with the Wind (193",11765,"George Reeves",384,"Adventures of Superman (195",1851,"Thomas Mitchell",169,"RoboCop ",1790,"http://www.imdb.com/title/tt0031381/?ref_=fn_tt_tt_1","Color",65,980,1862,1,758,3977000,16000,1284,12.46,1485,254491,"Ernest Haller","Selznick International Pictures","A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0"
"1749","365","DragonHeart",6.4,"May",14,1996,103,"English","USA","PG-13","2.35","Universal Pictures",64,"Rob Cohen",357,"Dennis Quaid",2000,"The Day After Tomorrow ",913,"Brian Thompson",663,"Mortal Kombat: Annihilation ",1018,"Terry O'Neill",329,"The League of Extraordinary Gentlemen ",1969,"http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1","Color",447,2776,2710,0,121,5.7e+07,0,3060,0,3793,84658,"David Eggby","Universal Pictures","The last dragon and a disillusioned dragonslaying knight must cooperate to stop an evil king who was given partial immortality.","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1750","3652","xXx: State of the Union",4.3,"Apr",29,2005,101,"English","USA","PG-13","2.35","Columbia Pictures Corporation",25,"Lee Tamahori",93,"Sunny Mabrey",287,"xXx: State of the Union ",5047,"Nona Gaye",233,"Ali ",1829,"Xzibit",136,"8 Mile ",288,"http://www.imdb.com/title/tt0329774/?ref_=fn_tt_tt_1","Color",485,2168,993,2,256,8.7e+07,0,831,0,3273,61715,"David Tattersall","Columbia Pictures Corporation","Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States.","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
